# t V f(n=3) f(n=4) f(n=5) V-b_0
0	-1.88	-0.108	-0.1901	-0.4051	-1.43
0.0000004	-1.8	-0.07860217842	-0.1412869783	-0.3540907272	-1.35
0.0000008	-1.84	-0.04922297018	-0.09242566007	-0.3026782584	-1.39
0.0000012	-1.88	-0.01986780709	-0.04354227238	-0.2508930753	-1.43
0.0000016	-1.88	0.00945792215	0.005336951609	-0.1987662504	
